subject,subject_label,relation,object,object_label,sentence,source_url,subject_norm,object_norm,subject_external,object_external,subject_qid,object_qid,subject_is_wikidata,object_is_wikidata,alignment_status
Duda,PERSON,continue,Hart,PERSON,"Interest related to pattern recognition continued into the 1970s, as described by Duda and Hart in 1973.[13]",https://en.wikipedia.org/wiki/Machine_learning,duda,hart,http://www.wikidata.org/entity/Q24283002,http://www.wikidata.org/entity/Q1587003,Q24283002,Q1587003,True,True,both_aligned_to_wikidata
ERANet,ORG,project,FinSESCo,ORG,In the ERANet projects EPC4SES[58] and FinSESCo projects worked on the digital representation of the energy demand of the building.,https://en.wikipedia.org/wiki/Building_information_modeling,eranet,finsesco,http://www.wikidata.org/entity/Q63398105,,Q63398105,,True,False,not_fully_aligned
Economist,ORG,provide,2012,DATE,"The Economist provides a current (as of 2012) survey of public projects attempting to simulate some theories in ""The science of civil war: What makes heroic strife"" .",https://en.wikipedia.org/wiki/Simulation,economist,2012,http://www.wikidata.org/entity/Q188094,,Q188094,,True,False,not_fully_aligned
Eder-Van Hook,ORG,note,2004,DATE,"Eder-Van Hook (2004) also noted that medical errors kill up to 98,000 with an estimated cost between $37 and $50 million and $17 to $29 billion for preventable adverse events dollars per year.",https://en.wikipedia.org/wiki/Simulation,eder van hook,2004,,,,,False,False,not_fully_aligned
Edward Bellamy,PERSON,include,Frank Lloyd Wright,PERSON,"Other conceptions include those of Edward Bellamy, Frank Lloyd Wright, and Le Corbusier.[45][49]",https://en.wikipedia.org/wiki/Smart_city,edward bellamy,frank lloyd wright,http://www.wikidata.org/entity/Q455776,http://www.wikidata.org/entity/Q5604,Q455776,Q5604,True,True,both_aligned_to_wikidata
Edward Bellamy,PERSON,include,Le Corbusier.[45][49,PERSON,"Other conceptions include those of Edward Bellamy, Frank Lloyd Wright, and Le Corbusier.[45][49]",https://en.wikipedia.org/wiki/Smart_city,edward bellamy,le corbusier.[45][49,http://www.wikidata.org/entity/Q455776,,Q455776,,True,False,not_fully_aligned
Edward L.,PERSON,get,Berry,PERSON,"Glaeser, Edward L.; Berry, Christopher R. ""Why Are Smart Places Getting Smarter?"" (PDF).",https://en.wikipedia.org/wiki/Smart_city,edward l.,berry,,http://www.wikidata.org/entity/Q827140,,Q827140,False,True,not_fully_aligned
Edward L.,PERSON,get,Christopher R.,PERSON,"Glaeser, Edward L.; Berry, Christopher R. ""Why Are Smart Places Getting Smarter?"" (PDF).",https://en.wikipedia.org/wiki/Smart_city,edward l.,christopher r.,,http://www.wikidata.org/entity/Q109551603,,Q109551603,False,True,not_fully_aligned
Ehrlinger,PERSON,retrieve,2016,DATE,"Retrieved 2025-12-05.
- ^ a b c Ehrlinger, Lisa; Wöß, Wolfram (2016).",https://en.wikipedia.org/wiki/Knowledge_graph,ehrlinger,2016,http://www.wikidata.org/entity/Q37485558,,Q37485558,,True,False,not_fully_aligned
Ehrlinger,PERSON,retrieve,Lisa,PERSON,"Retrieved 2025-12-05.
- ^ a b c Ehrlinger, Lisa; Wöß, Wolfram (2016).",https://en.wikipedia.org/wiki/Knowledge_graph,ehrlinger,lisa,http://www.wikidata.org/entity/Q37485558,http://www.wikidata.org/entity/Q1588186,Q37485558,Q1588186,True,True,both_aligned_to_wikidata
Ehrlinger,PERSON,retrieve,Wolfram,PERSON,"Retrieved 2025-12-05.
- ^ a b c Ehrlinger, Lisa; Wöß, Wolfram (2016).",https://en.wikipedia.org/wiki/Knowledge_graph,ehrlinger,wolfram,http://www.wikidata.org/entity/Q37485558,,Q37485558,,True,False,not_fully_aligned
Ehrlinger,PERSON,retrieve,Wöß,PERSON,"Retrieved 2025-12-05.
- ^ a b c Ehrlinger, Lisa; Wöß, Wolfram (2016).",https://en.wikipedia.org/wiki/Knowledge_graph,ehrlinger,wöß,http://www.wikidata.org/entity/Q37485558,,Q37485558,,True,False,not_fully_aligned
Ehud Y.,PERSON,archive,21 August 2021,DATE,"^ Shapiro, Ehud Y. Inductive inference of theories from facts Archived 21 August 2021 at the Wayback Machine, Research Report 192, Yale University, Department of Computer Science, 1981.",https://en.wikipedia.org/wiki/Machine_learning,ehud y.,21 august 2021,http://www.wikidata.org/entity/Q67241453,,Q67241453,,True,False,not_fully_aligned
Ehud Y.,PERSON,archive,the Wayback Machine,ORG,"^ Shapiro, Ehud Y. Inductive inference of theories from facts Archived 21 August 2021 at the Wayback Machine, Research Report 192, Yale University, Department of Computer Science, 1981.",https://en.wikipedia.org/wiki/Machine_learning,ehud y.,the wayback machine,http://www.wikidata.org/entity/Q67241453,,Q67241453,,True,False,not_fully_aligned
Erich,PERSON,detection,Encyclopedia of Database Systems,ORG,"Zimek, Arthur; Schubert, Erich (2017), ""Outlier Detection"", Encyclopedia of Database Systems, Springer New York, pp. 1–5, doi:10.1007/978-1-4899-7993-3_80719-1, ISBN 978-1-4899-7993-3
- ^",https://en.wikipedia.org/wiki/Machine_learning,erich,encyclopedia of database systems,http://www.wikidata.org/entity/Q15277196,http://www.wikidata.org/entity/Q63033999,Q15277196,Q63033999,True,True,both_aligned_to_wikidata
Ericsson,ORG,launch,General Electric,ORG,"In 2016, AT&T launched an alliance with Cisco, Deloitte, Ericsson, General Electric, IBM, Intel, and Qualcomm, with municipal partners Atlanta, Georgia; Chicago, Illinois; and Dallas, Texas.[21]
Characteristics
[edit]Key characteristics that define innovative urban environments include:[59]
- Connectivity: IOT networks collect and transmit data from sensors throughout the urban environment.[60]
- Data-driven decision making: Advanced analytics and artificial intelligence enable more informed and responsive governance.[61]
- Sustainable infrastructure: Energy-efficient buildings, renewable energy, and intelligent transportation systems.[62]
- Urban Optimization: Reduce resource usage, reduce ecological footprints, and enhance living standards to create more environmentally responsible urban spaces.[63]
- Citizen engagement: Facilitate communication between residents and government, promoting participation in urban planning and decision-making processes.[64]
- Smart mobility: Integrate public transit, bike-sharing, and autonomous vehicles, aim to reduce congestion and improve accessibility,[65] as well as analyzing mobility behavioral patterns of citizens to improve services and optimize the city infrastructure.[66]
- Enhanced public services: Improve the delivery of essential services.[67]
A 2024 research article identified six spatial manifestations of the smart cities, which are considered expressions of 21st century capitalism:[68]
- Science parks and smart campuses;
- Innovation districts;
- Smart neighborhoods;
- City-wide, metropolitan and city-regional smart city initiatives;
- Urban platforms;
- Alternative smart city spaces.
Methods
[edit]Information and communications technologies
[edit]It has been suggested that a smart city (or other community) uses information technologies to:[citation needed]
- Make more efficient use of physical infrastructure (roads, built environment, and other physical assets) through artificial intelligence and data analytics in order to support a strong and healthy economic, social, cultural development.[20]
- Engage effectively with local governance[69] by use of open innovation processes and e-participation, improving the collective intelligence of the city's institutions through e-governance,[16] with emphasis placed on citizen participation and co-design.[70][71]
- Learn, adapt, and innovate and thereby respond more effectively and promptly to changing circumstances by improving the intelligence of the city.[16][72]
They evolve towards a strong integration of all dimensions of human intelligence, collective intelligence, and also artificial intelligence within the city.[73]",https://en.wikipedia.org/wiki/Smart_city,ericsson,general electric,http://www.wikidata.org/entity/Q52618,http://www.wikidata.org/entity/Q54173,Q52618,Q54173,True,True,both_aligned_to_wikidata
Ericsson,ORG,launch,IBM,ORG,"In 2016, AT&T launched an alliance with Cisco, Deloitte, Ericsson, General Electric, IBM, Intel, and Qualcomm, with municipal partners Atlanta, Georgia; Chicago, Illinois; and Dallas, Texas.[21]
Characteristics
[edit]Key characteristics that define innovative urban environments include:[59]
- Connectivity: IOT networks collect and transmit data from sensors throughout the urban environment.[60]
- Data-driven decision making: Advanced analytics and artificial intelligence enable more informed and responsive governance.[61]
- Sustainable infrastructure: Energy-efficient buildings, renewable energy, and intelligent transportation systems.[62]
- Urban Optimization: Reduce resource usage, reduce ecological footprints, and enhance living standards to create more environmentally responsible urban spaces.[63]
- Citizen engagement: Facilitate communication between residents and government, promoting participation in urban planning and decision-making processes.[64]
- Smart mobility: Integrate public transit, bike-sharing, and autonomous vehicles, aim to reduce congestion and improve accessibility,[65] as well as analyzing mobility behavioral patterns of citizens to improve services and optimize the city infrastructure.[66]
- Enhanced public services: Improve the delivery of essential services.[67]
A 2024 research article identified six spatial manifestations of the smart cities, which are considered expressions of 21st century capitalism:[68]
- Science parks and smart campuses;
- Innovation districts;
- Smart neighborhoods;
- City-wide, metropolitan and city-regional smart city initiatives;
- Urban platforms;
- Alternative smart city spaces.
Methods
[edit]Information and communications technologies
[edit]It has been suggested that a smart city (or other community) uses information technologies to:[citation needed]
- Make more efficient use of physical infrastructure (roads, built environment, and other physical assets) through artificial intelligence and data analytics in order to support a strong and healthy economic, social, cultural development.[20]
- Engage effectively with local governance[69] by use of open innovation processes and e-participation, improving the collective intelligence of the city's institutions through e-governance,[16] with emphasis placed on citizen participation and co-design.[70][71]
- Learn, adapt, and innovate and thereby respond more effectively and promptly to changing circumstances by improving the intelligence of the city.[16][72]
They evolve towards a strong integration of all dimensions of human intelligence, collective intelligence, and also artificial intelligence within the city.[73]",https://en.wikipedia.org/wiki/Smart_city,ericsson,ibm,http://www.wikidata.org/entity/Q52618,,Q52618,,True,False,not_fully_aligned
Ericsson,ORG,launch,Intel,ORG,"In 2016, AT&T launched an alliance with Cisco, Deloitte, Ericsson, General Electric, IBM, Intel, and Qualcomm, with municipal partners Atlanta, Georgia; Chicago, Illinois; and Dallas, Texas.[21]
Characteristics
[edit]Key characteristics that define innovative urban environments include:[59]
- Connectivity: IOT networks collect and transmit data from sensors throughout the urban environment.[60]
- Data-driven decision making: Advanced analytics and artificial intelligence enable more informed and responsive governance.[61]
- Sustainable infrastructure: Energy-efficient buildings, renewable energy, and intelligent transportation systems.[62]
- Urban Optimization: Reduce resource usage, reduce ecological footprints, and enhance living standards to create more environmentally responsible urban spaces.[63]
- Citizen engagement: Facilitate communication between residents and government, promoting participation in urban planning and decision-making processes.[64]
- Smart mobility: Integrate public transit, bike-sharing, and autonomous vehicles, aim to reduce congestion and improve accessibility,[65] as well as analyzing mobility behavioral patterns of citizens to improve services and optimize the city infrastructure.[66]
- Enhanced public services: Improve the delivery of essential services.[67]
A 2024 research article identified six spatial manifestations of the smart cities, which are considered expressions of 21st century capitalism:[68]
- Science parks and smart campuses;
- Innovation districts;
- Smart neighborhoods;
- City-wide, metropolitan and city-regional smart city initiatives;
- Urban platforms;
- Alternative smart city spaces.
Methods
[edit]Information and communications technologies
[edit]It has been suggested that a smart city (or other community) uses information technologies to:[citation needed]
- Make more efficient use of physical infrastructure (roads, built environment, and other physical assets) through artificial intelligence and data analytics in order to support a strong and healthy economic, social, cultural development.[20]
- Engage effectively with local governance[69] by use of open innovation processes and e-participation, improving the collective intelligence of the city's institutions through e-governance,[16] with emphasis placed on citizen participation and co-design.[70][71]
- Learn, adapt, and innovate and thereby respond more effectively and promptly to changing circumstances by improving the intelligence of the city.[16][72]
They evolve towards a strong integration of all dimensions of human intelligence, collective intelligence, and also artificial intelligence within the city.[73]",https://en.wikipedia.org/wiki/Smart_city,ericsson,intel,http://www.wikidata.org/entity/Q52618,http://www.wikidata.org/entity/Q248,Q52618,Q248,True,True,both_aligned_to_wikidata
Estonia,GPE,digital construction cluster,Digitaalehituse Klaster,ORG,"Czech Republic
[edit]The Czech BIM Council, established in May 2011, aims to implement BIM methodologies into the Czech building and designing processes, education, standards and legislation.[77]
Estonia
[edit]In Estonia digital construction cluster (Digitaalehituse Klaster) was formed in 2015 to develop BIM solutions for the whole life-cycle of construction.[78]",https://en.wikipedia.org/wiki/Building_information_modeling,estonia,digitaalehituse klaster,http://www.wikidata.org/entity/Q191,,Q191,,True,False,not_fully_aligned
Estonia,GPE,form,2015,DATE,"Czech Republic
[edit]The Czech BIM Council, established in May 2011, aims to implement BIM methodologies into the Czech building and designing processes, education, standards and legislation.[77]
Estonia
[edit]In Estonia digital construction cluster (Digitaalehituse Klaster) was formed in 2015 to develop BIM solutions for the whole life-cycle of construction.[78]",https://en.wikipedia.org/wiki/Building_information_modeling,estonia,2015,http://www.wikidata.org/entity/Q191,,Q191,,True,False,not_fully_aligned
European BIM,ORG,show,France,GPE,"A 2013 survey of European BIM practice showed France in last place, but, with government support, in 2017 it had risen to third place with more than 30% of real estate projects carried out using BIM.[79]",https://en.wikipedia.org/wiki/Building_information_modeling,european bim,france,,http://www.wikidata.org/entity/Q142,,Q142,False,True,not_fully_aligned
European Structural and Investment Funds,ORG,through,Enterprise Estonia,ORG,The cluster is equally co-funded by European Structural and Investment Funds through Enterprise Estonia and by the members of the cluster with a total budget of 600 000 euros for the period 2016–2018.,https://en.wikipedia.org/wiki/Building_information_modeling,european structural and investment funds,enterprise estonia,http://www.wikidata.org/entity/Q846996,http://www.wikidata.org/entity/Q11858046,Q846996,Q11858046,True,True,both_aligned_to_wikidata
Facebook,ORG,include,Airbnb,ORG,"These include Facebook, LinkedIn, Airbnb, Microsoft, Amazon, Uber and eBay.[13]",https://en.wikipedia.org/wiki/Knowledge_graph,facebook,airbnb,http://www.wikidata.org/entity/Q355,http://www.wikidata.org/entity/Q63327,Q355,Q63327,True,True,both_aligned_to_wikidata
Facebook,ORG,include,Amazon,ORG,"These include Facebook, LinkedIn, Airbnb, Microsoft, Amazon, Uber and eBay.[13]",https://en.wikipedia.org/wiki/Knowledge_graph,facebook,amazon,http://www.wikidata.org/entity/Q355,http://www.wikidata.org/entity/Q3884,Q355,Q3884,True,True,both_aligned_to_wikidata
Facebook,ORG,include,LinkedIn,ORG,"These include Facebook, LinkedIn, Airbnb, Microsoft, Amazon, Uber and eBay.[13]",https://en.wikipedia.org/wiki/Knowledge_graph,facebook,linkedin,http://www.wikidata.org/entity/Q355,http://www.wikidata.org/entity/Q213660,Q355,Q213660,True,True,both_aligned_to_wikidata
Facebook,ORG,include,Microsoft,ORG,"These include Facebook, LinkedIn, Airbnb, Microsoft, Amazon, Uber and eBay.[13]",https://en.wikipedia.org/wiki/Knowledge_graph,facebook,microsoft,http://www.wikidata.org/entity/Q355,http://www.wikidata.org/entity/Q2283,Q355,Q2283,True,True,both_aligned_to_wikidata
Facebook,ORG,include,Uber,ORG,"These include Facebook, LinkedIn, Airbnb, Microsoft, Amazon, Uber and eBay.[13]",https://en.wikipedia.org/wiki/Knowledge_graph,facebook,uber,http://www.wikidata.org/entity/Q355,,Q355,,True,False,not_fully_aligned
"Faculty of Architecture, Building and Planning",ORG,include,Carnegie Mellon,ORG,"Other relevant research groups include:
- Critical Research in Digital Architecture (CRIDA), Faculty of Architecture, Building and Planning, University of Melbourne
- School of Architecture, Carnegie Mellon
- Department of Computer Science, University College London
- Department of Informatics Engineering, Universidade de Coimbra
- Department of Computer Science, Vrije University, Amsterdam
- Creativity and Cognition Studios, University of Technology Sydney
- Department of Computer Science, University of Colorado at Boulder
- Department of Architecture, Tokyo Institute of Technology
- Department of Architecture, MIT
- Department of Computer Science, Helsinki University of Technology
- College of Architecture, Georgia Institute of Technology
- Design Machine Group, University of Washington College of Built Environments, Seattle
- Design Computing Program, Georgia Institute of Technology College of Architecture
- School of Interactive Arts + Technology, Simon Fraser University
- Department of Architecture, Technical University of Delft, The Netherlands
- Institute of Computational Design, University of Stuttgart
- Architectural Design Computing, Istanbul Technical University
- Faculty of Architecture, Istanbul Bilgi University, Turkey
- Centre of IT and Architecture (CITA), The Royal Danish Academy of Fine Arts, Copenhagen
- Institute of Architectural Algorithms & Applications (Inst.AAA), Southeast University, Nanjing
- Department of Experimental and Digital Design and Construction, University of Kassel, Germany
- Computational Media Design (CMD) program, University of Calgary, Canada
- School of Civil Engineering, Architecture and Urbanism (FEC-Unicamp), University of Campinas, Brazil
- Computation, Appearance, and Manufacturing group (CAM), Max Planck Institute for Informatics, Saarbrücken, Germany
Conferences
[edit]The biannual International Conference on Design Computing and Cognition (DCC) brings together high quality research on this area, as do annual conferences by the Association for Computer Aided Design In Architecture and others.
References
[",https://en.wikipedia.org/wiki/Computational_design,"faculty of architecture, building and planning",carnegie mellon,,http://www.wikidata.org/entity/Q190080,,Q190080,False,True,not_fully_aligned
"Faculty of Architecture, Building and Planning",ORG,include,School of Architecture,ORG,"Other relevant research groups include:
- Critical Research in Digital Architecture (CRIDA), Faculty of Architecture, Building and Planning, University of Melbourne
- School of Architecture, Carnegie Mellon
- Department of Computer Science, University College London
- Department of Informatics Engineering, Universidade de Coimbra
- Department of Computer Science, Vrije University, Amsterdam
- Creativity and Cognition Studios, University of Technology Sydney
- Department of Computer Science, University of Colorado at Boulder
- Department of Architecture, Tokyo Institute of Technology
- Department of Architecture, MIT
- Department of Computer Science, Helsinki University of Technology
- College of Architecture, Georgia Institute of Technology
- Design Machine Group, University of Washington College of Built Environments, Seattle
- Design Computing Program, Georgia Institute of Technology College of Architecture
- School of Interactive Arts + Technology, Simon Fraser University
- Department of Architecture, Technical University of Delft, The Netherlands
- Institute of Computational Design, University of Stuttgart
- Architectural Design Computing, Istanbul Technical University
- Faculty of Architecture, Istanbul Bilgi University, Turkey
- Centre of IT and Architecture (CITA), The Royal Danish Academy of Fine Arts, Copenhagen
- Institute of Architectural Algorithms & Applications (Inst.AAA), Southeast University, Nanjing
- Department of Experimental and Digital Design and Construction, University of Kassel, Germany
- Computational Media Design (CMD) program, University of Calgary, Canada
- School of Civil Engineering, Architecture and Urbanism (FEC-Unicamp), University of Campinas, Brazil
- Computation, Appearance, and Manufacturing group (CAM), Max Planck Institute for Informatics, Saarbrücken, Germany
Conferences
[edit]The biannual International Conference on Design Computing and Cognition (DCC) brings together high quality research on this area, as do annual conferences by the Association for Computer Aided Design In Architecture and others.
References
[",https://en.wikipedia.org/wiki/Computational_design,"faculty of architecture, building and planning",school of architecture,,,,,False,False,not_fully_aligned
"Faculty of Architecture, Building and Planning",ORG,include,University of Melbourne,ORG,"Other relevant research groups include:
- Critical Research in Digital Architecture (CRIDA), Faculty of Architecture, Building and Planning, University of Melbourne
- School of Architecture, Carnegie Mellon
- Department of Computer Science, University College London
- Department of Informatics Engineering, Universidade de Coimbra
- Department of Computer Science, Vrije University, Amsterdam
- Creativity and Cognition Studios, University of Technology Sydney
- Department of Computer Science, University of Colorado at Boulder
- Department of Architecture, Tokyo Institute of Technology
- Department of Architecture, MIT
- Department of Computer Science, Helsinki University of Technology
- College of Architecture, Georgia Institute of Technology
- Design Machine Group, University of Washington College of Built Environments, Seattle
- Design Computing Program, Georgia Institute of Technology College of Architecture
- School of Interactive Arts + Technology, Simon Fraser University
- Department of Architecture, Technical University of Delft, The Netherlands
- Institute of Computational Design, University of Stuttgart
- Architectural Design Computing, Istanbul Technical University
- Faculty of Architecture, Istanbul Bilgi University, Turkey
- Centre of IT and Architecture (CITA), The Royal Danish Academy of Fine Arts, Copenhagen
- Institute of Architectural Algorithms & Applications (Inst.AAA), Southeast University, Nanjing
- Department of Experimental and Digital Design and Construction, University of Kassel, Germany
- Computational Media Design (CMD) program, University of Calgary, Canada
- School of Civil Engineering, Architecture and Urbanism (FEC-Unicamp), University of Campinas, Brazil
- Computation, Appearance, and Manufacturing group (CAM), Max Planck Institute for Informatics, Saarbrücken, Germany
Conferences
[edit]The biannual International Conference on Design Computing and Cognition (DCC) brings together high quality research on this area, as do annual conferences by the Association for Computer Aided Design In Architecture and others.
References
[",https://en.wikipedia.org/wiki/Computational_design,"faculty of architecture, building and planning",university of melbourne,,,,,False,False,not_fully_aligned
February 2015,DATE,summit,Barcelona,GPE,"Following a February 2015 BIM summit in Barcelona, professionals in Spain established a BIM commission (ITeC) to drive the adoption of BIM in Catalonia.[98",https://en.wikipedia.org/wiki/Building_information_modeling,february 2015,barcelona,http://www.wikidata.org/entity/Q15985236,http://www.wikidata.org/entity/Q1492,Q15985236,Q1492,True,True,both_aligned_to_wikidata
February 2015,DATE,summit professional,Spain,GPE,"Following a February 2015 BIM summit in Barcelona, professionals in Spain established a BIM commission (ITeC) to drive the adoption of BIM in Catalonia.[98",https://en.wikipedia.org/wiki/Building_information_modeling,february 2015,spain,http://www.wikidata.org/entity/Q15985236,http://www.wikidata.org/entity/Q29,Q15985236,Q29,True,True,both_aligned_to_wikidata
February 2016,DATE,recommend,Infrastructure Australia,ORG,"Organisations implement company-specific BIM standards and protocols at best (there are isolated examples of cross-industry alliances).[citation needed]
Oceania
[edit]Australia
[edit]In February 2016, Infrastructure Australia recommended: ""Governments should make the use of Building Information Modelling (BIM) mandatory for the design of large-scale complex infrastructure projects.",https://en.wikipedia.org/wiki/Building_information_modeling,february 2016,infrastructure australia,http://www.wikidata.org/entity/Q19249183,http://www.wikidata.org/entity/Q6031535,Q19249183,Q6031535,True,True,both_aligned_to_wikidata
Feng,PERSON,see,"January 9, 2022",DATE,"See also
[edit]References
[edit]- ^ a b Shao, Feng; Shen, Zheng (January 9, 2022).",https://en.wikipedia.org/wiki/Neural_network,feng,"january 9, 2022",http://www.wikidata.org/entity/Q62383161,http://www.wikidata.org/entity/Q69306299,Q62383161,Q69306299,True,True,both_aligned_to_wikidata
Feng,PERSON,see,Shen,PERSON,"See also
[edit]References
[edit]- ^ a b Shao, Feng; Shen, Zheng (January 9, 2022).",https://en.wikipedia.org/wiki/Neural_network,feng,shen,http://www.wikidata.org/entity/Q62383161,,Q62383161,,True,False,not_fully_aligned
Feng,PERSON,see,Zheng,PERSON,"See also
[edit]References
[edit]- ^ a b Shao, Feng; Shen, Zheng (January 9, 2022).",https://en.wikipedia.org/wiki/Neural_network,feng,zheng,http://www.wikidata.org/entity/Q62383161,,Q62383161,,True,False,not_fully_aligned
Ford,ORG,use,« Siemens PLM Software Blog,ORG,"""From the floor of the 2012 Chicago Auto Show: Automation World shows how Ford uses the power of simulation « Siemens PLM Software Blog"".",https://en.wikipedia.org/wiki/Simulation,ford,« siemens plm software blog,http://www.wikidata.org/entity/Q44294,,Q44294,,True,False,not_fully_aligned
France,GPE,last place government support,2017,DATE,"A 2013 survey of European BIM practice showed France in last place, but, with government support, in 2017 it had risen to third place with more than 30% of real estate projects carried out using BIM.[79]",https://en.wikipedia.org/wiki/Building_information_modeling,france,2017,http://www.wikidata.org/entity/Q142,,Q142,,True,False,not_fully_aligned
Francis Bacon,PERSON,fade,1597,DATE,"— Francis Bacon, Of Simulation and Dissimulation, 1597
...for Distinction Sake, a Deceiving by Words, is commonly called a Lye, and a Deceiving by Actions, Gestures, or Behavior, is called Simulation...
— Robert South, South, 1697, p.525
However, the connection between simulation and dissembling later faded out and is now only of linguistic interest.[116]
See also
[edit]-",https://en.wikipedia.org/wiki/Simulation,francis bacon,1597,http://www.wikidata.org/entity/Q154340,,Q154340,,True,False,not_fully_aligned
Frank Lloyd Wright,PERSON,include,Le Corbusier.[45][49,PERSON,"Other conceptions include those of Edward Bellamy, Frank Lloyd Wright, and Le Corbusier.[45][49]",https://en.wikipedia.org/wiki/Smart_city,frank lloyd wright,le corbusier.[45][49,http://www.wikidata.org/entity/Q5604,,Q5604,,True,False,not_fully_aligned
Friedman,PERSON,view,1998,DATE,"Machine learning and pattern recognition ""can be viewed as two facets of the same field"".[2]: vii
- ^ a b Friedman, Jerome H. (1998).",https://en.wikipedia.org/wiki/Machine_learning,friedman,1998,http://www.wikidata.org/entity/Q1451887,,Q1451887,,True,False,not_fully_aligned
Friedman,PERSON,view,Jerome H.,PERSON,"Machine learning and pattern recognition ""can be viewed as two facets of the same field"".[2]: vii
- ^ a b Friedman, Jerome H. (1998).",https://en.wikipedia.org/wiki/Machine_learning,friedman,jerome h.,http://www.wikidata.org/entity/Q1451887,,Q1451887,,True,False,not_fully_aligned
Fuller,PERSON,explanation synergetic geometry,R. Buckminster Fuller,PERSON,A Fuller explanation: The synergetic geometry of R. Buckminster Fuller (PDF).,https://en.wikipedia.org/wiki/Generative_design,fuller,r. buckminster fuller,http://www.wikidata.org/entity/Q1158382,http://www.wikidata.org/entity/Q102289,Q1158382,Q102289,True,True,both_aligned_to_wikidata
G.A. van Nederveen,PERSON,appear,F. P. Tolman.[16,PERSON,The term 'Building Information Model' first appeared in a 1992 paper by G.A. van Nederveen and F. P. Tolman.[16],https://en.wikipedia.org/wiki/Building_information_modeling,g.a. van nederveen,f. p. tolman.[16,,,,,False,False,not_fully_aligned
GMW,ORG,employee,Jonathan Ingram,PERSON,"The early applications, and the hardware needed to run them, were expensive, which limited widespread adoption.[4]
The pioneering role of applications such as RUCAPS, Sonata and Reflex has been recognized by Laiserin[5][unreliable source?] as well as the UK's Royal Academy of Engineering;[6] former GMW employee Jonathan Ingram worked on all three products.[4]",https://en.wikipedia.org/wiki/Building_information_modeling,gmw,jonathan ingram,,http://www.wikidata.org/entity/Q112136774,,Q112136774,False,True,not_fully_aligned
General Electric,ORG,launch,IBM,ORG,"In 2016, AT&T launched an alliance with Cisco, Deloitte, Ericsson, General Electric, IBM, Intel, and Qualcomm, with municipal partners Atlanta, Georgia; Chicago, Illinois; and Dallas, Texas.[21]
Characteristics
[edit]Key characteristics that define innovative urban environments include:[59]
- Connectivity: IOT networks collect and transmit data from sensors throughout the urban environment.[60]
- Data-driven decision making: Advanced analytics and artificial intelligence enable more informed and responsive governance.[61]
- Sustainable infrastructure: Energy-efficient buildings, renewable energy, and intelligent transportation systems.[62]
- Urban Optimization: Reduce resource usage, reduce ecological footprints, and enhance living standards to create more environmentally responsible urban spaces.[63]
- Citizen engagement: Facilitate communication between residents and government, promoting participation in urban planning and decision-making processes.[64]
- Smart mobility: Integrate public transit, bike-sharing, and autonomous vehicles, aim to reduce congestion and improve accessibility,[65] as well as analyzing mobility behavioral patterns of citizens to improve services and optimize the city infrastructure.[66]
- Enhanced public services: Improve the delivery of essential services.[67]
A 2024 research article identified six spatial manifestations of the smart cities, which are considered expressions of 21st century capitalism:[68]
- Science parks and smart campuses;
- Innovation districts;
- Smart neighborhoods;
- City-wide, metropolitan and city-regional smart city initiatives;
- Urban platforms;
- Alternative smart city spaces.
Methods
[edit]Information and communications technologies
[edit]It has been suggested that a smart city (or other community) uses information technologies to:[citation needed]
- Make more efficient use of physical infrastructure (roads, built environment, and other physical assets) through artificial intelligence and data analytics in order to support a strong and healthy economic, social, cultural development.[20]
- Engage effectively with local governance[69] by use of open innovation processes and e-participation, improving the collective intelligence of the city's institutions through e-governance,[16] with emphasis placed on citizen participation and co-design.[70][71]
- Learn, adapt, and innovate and thereby respond more effectively and promptly to changing circumstances by improving the intelligence of the city.[16][72]
They evolve towards a strong integration of all dimensions of human intelligence, collective intelligence, and also artificial intelligence within the city.[73]",https://en.wikipedia.org/wiki/Smart_city,general electric,ibm,http://www.wikidata.org/entity/Q54173,,Q54173,,True,False,not_fully_aligned
